gvkey,name,dm3_sh,gptdata_overall
8579,,,
8582,Seneca Foods Corp,,
8599,Agilysys Inc,,
8605,Piper Sandler Companies,.0127610217458187,1
8606,Pitney Bowes Inc /De/,.018955319971531,1
8611,Power Reit,,
8613,,,
8633,,,
8638,,,
8644,Kinross Gold Corp,.004683991462198,
8661,"Professional Diversity Network, Inc.",,
8681,,,
8692,Potlatchdeltic Corp,.0072637217432576,0
8693,,,
8694,,,
8699,Powell Industries Inc,.0122117905521098,1
8716,,,
8717,,,
8759,,,
8762,Procter & Gamble Co,.0087409784247606,1
8789,,,
8807,Pnm Resources Inc,.013105527558971,0
8809,,.0067826956943908,
8810,Public Service Enterprise Group Inc,.0085198217558861,0
8815,,,
8818,,.0107168105998919,
8823,Pultegroup Inc/Mi/,.0057613216805142,0
8826,Pure Cycle Corp,.0074969203250207,0
8832,Argan Inc,,
8850,Quaker Chemical Corp,.0059350868224882,1
8858,"Nextgen Healthcare, Inc.",,
8859,,,
8864,Amtech Systems Inc,.0075714164277177,1
8867,Quantum Corp /De/,,
8870,,.0066600641223612,
8892,"Rcm Technologies, Inc.",,
8898,Raymond James Financial Inc,.0082224354735657,0
8901,Rpc Inc,.0107147031119451,0
8902,Rpm International Inc/De/,,
8925,,,
8947,United States Lime & Minerals Inc,.0170627568379781,0
8958,,.0203815661742221,
8972,,.014184876274293,
8987,Innsuites Hospitality Trust,,
9016,Regal Rexnord Corp,.0091393192936606,0
9023,Regis Corp,.0027813803512551,0
9048,,,
9061,,.0118528433047619,
9063,"Autonation, Inc.",.0052334695434548,0
9083,,,
9125,"Richardson Electronics, Ltd.",,
9154,,,
9155,Rite Aid Corp,,
9171,Rgc Resources Inc,.013039372899159,0
9203,"Rockwell Automation, Inc",.0190543756798412,1
9215,Rogers Communications Inc,.0145977157269155,
9216,Rogers Corp,.0088182085558728,0
9225,Rollins Inc,.0046927968861633,2
9230,,,
9248,"Ross Stores, Inc.",.0022666101957166,0
9256,,,
9258,,.0046708515109624,
9273,Royal Gold Inc,.0078504595330034,
9299,Ryder System Inc,.0077765875703021,1
9311,,,
9317,Sei Investments Co,.0190575295243874,1
9323,,,
9324,Sjw Group,,0
9325,,,
9330,,,
9346,Sabine Royalty Trust,,
9351,,,
9355,Safeguard Scientifics Inc,.0198799381467419,0
9359,,,
9367,,,
9372,,,
9393,San Juan Basin Royalty Trust,,
9411,,,
9441,,,
9445,,,
9455,,,
9465,Schlumberger Limited/Nv,.0105833752797279,3
9466,Scholastic Corp,,
9472,,,
9481,,,
9490,,.0070433185930077,
9521,,,
9538,Seaboard Corp /De/,.0069806879979673,
9551,"Digital Turbine, Inc.",,
9552,,,
9555,Sealed Air Corp/De,.0106326337009455,2
9590,,.0078938350989682,
9599,Semtech Corp,.0119362470599559,1
9611,Service Corp International,.005611946503613,1
9619,Servotronics Inc /De/,,
9647,,.0089395320830793,
9664,Shenandoah Telecommunications Co/Va/,.0125251360551445,0
9667,Sherwin Williams Co,.0061165107783472,0
9691,,.0118129053611643,
9698,Sifco Industries Inc,.0088433574463118,0
9699,,,
9728,Mcewen Mining Inc.,,
9748,,,
9761,,,
9771,Smith A O Corp,.0087172715777574,1
9774,,,
9777,J M Smucker Co,,
9778,Snap-On Inc,.0119174369340597,2
9783,Keycorp /New/,.0106744675893867,1
9786,,,
9799,,,
9812,,,
9815,Sonoco Products Co,.0102074035046499,0
9828,,,
9831,,.0130673236506591,
9835,,.0047084790253005,
9841,,,
9846,Edison International,.0104160707748051,
9848,,.0115600060095297,
9849,American States Water Co,.0095366124484554,1
9850,Southern Co,.0112837430718889,1
9867,,,
9882,Southwest Airlines Co,.0060853170746334,0
9890,"Southwest Gas Holdings, Inc.",,1
9899,At&T Inc.,.0154566291450651,1
9902,,.0074132945493513,
9904,Southwestern Energy Co,.0088255028421629,0
9916,,,
9919,"Shyft Group, Inc.",.0069434899173127,0
9922,,.0098087941903521,
9969,Staar Surgical Co,.0080037693997238,1
9993,,,
10000,"Standard Motor Products, Inc.",.0077793015515228,1
10002,,,
10005,,,
10008,Standex International Corp/De/,.0083135344662501,0
10016,"Stanley Black & Decker, Inc.",.0095420206884605,1
10030,Starrett L S Co,.0102166590098666,1
10035,State Street Corp,.0147255046314721,0
10053,,,
10056,Stepan Co,.0075822218921391,1
10063,,,
10086,Stewart Information Services Corp,.0081331779267568,1
10096,Public Storage,.0029666704769024,0
10115,Stryker Corp,.0069592671785103,1
10121,Navient Corp,.0163963318673774,
10124,Sturm Ruger & Co Inc,.007210028756529,0
10137,"Sumitomo Mitsui Financial Group, Inc.",,
10156,Sunoco Lp,,
10187,,.0091453937307211,
10190,,,
10195,Superior Industries International Inc,.006786425133811,0
10198,"Superior Group Of Companies, Inc.",.0061830501745079,0
10213,,,
10221,"Silverbow Resources, Inc.",.0083586246097874,0
10235,Trinity Place Holdings Inc.,.0030334020208732,0
10236,Ascent Industries Co.,,
10247,Sysco Corp,.0047727657731036,0
10275,,,
10277,,,
10297,,,
10305,Tsr Inc,,
10327,,.0110278596394407,
10349,Taylor Devices Inc,,
10353,Team Inc,.009580367321595,1
10364,Technical Communications Corp,,
10374,,,
10380,Sunlink Health Systems Inc,.0065014388217065,0
10385,Teck Resources Ltd,.0066849625082323,
10390,Tejon Ranch Co,.0089806979130982,1
10405,Ati Inc,.0075286437062282,1
10407,Teleflex Inc,.0078616855561367,2
10411,Telephone & Data Systems Inc /De/,.0172962762695331,1
10420,,,
10441,Tennant Co,.0080401385220008,1
10443,,,
10447,,.0094903032538112,
10453,"Teradyne, Inc",.0279647983300395,2
10466,,,
10484,,.0056668923615149,
10499,Texas Instruments Inc,.0115190609857968,2
10502,,.0115256340491401,
10504,Texas Pacific Land Corp,.0093832208768688,0
10507,,,
10519,Textron Inc,.0087797325129344,1
10530,Thermo Fisher Scientific Inc.,.0148961762516843,2
10549,Thor Industries Inc,.0075022505158419,0
10565,Tidewater Inc,.0060853446285067,0
10567,Six Flags Entertainment Corp,.0041369451256205,1
10581,Timken Co,.0116439300617036,1
10601,,.0079730174079853,
10609,Tootsie Roll Industries Inc,.0068425803029015,0
10614,Globe Life Inc.,.0158762756762367,1
10615,,,
10618,Toro Co,.0110246464529815,1
10619,,,
10622,,,
10631,,.0258690421986259,
10639,,,
10658,,,
10671,Tc Energy Corp,.0113254952150826,
10678,,.0097386890982405,
10685,Transcat Inc,,
10726,,.0152046711083586,
10734,,,
10735,Trinity Industries Inc,.0083562303545216,0
10740,Trio-Tech International,,0
10757,,,
10760,,,
10761,Volitionrx Ltd,,
10777,Twin Disc Inc,.009759818721283,0
10789,Tyler Technologies Inc,.0449332274176066,2
10793,"Tyson Foods, Inc.",.0056863627508731,0
10795,"United Airlines Holdings, Inc.",.0056668923615149,0
10801,Ugi Corp /Pa/,.0079517824219665,0
10816,,.0086562549899775,
10832,Unico American Corp,,
10839,Unifi Inc,.0217695237210931,0
10840,Unifirst Corp,.0042467590437202,0
10845,,.0077191117730028,
10846,Unilever Plc,.0077461907462993,
10853,,.0077191117730028,
10857,,.0060028330976522,
10860,Ameren Corp,.0124050258267394,0
10863,,.0108569639083406,
10867,Union Pacific Corp,.0062564504471612,1
10877,,.0077576366609257,
10884,,,
10894,"Udr, Inc.",.0048347610998694,0
10902,United Guardian Inc,,
10903,Unitedhealth Group Inc,.0139538579052648,2
10905,,,
10906,,,
10916,Umb Financial Corp,.0151116895614409,0
10917,"Umh Properties, Inc.",.0047360344402445,0
10920,United Parcel Service Inc,.0056916307886631,2
10930,United States Antimony Corp,,
10938,Us Energy Corp,,
10981,,,
10983,Rtx Corp,.0139197842643423,2
10984,,,
10991,"Light & Wonder, Inc.",.0266390016661703,0
10999,Unitil Corp,.0119133048410564,0
11012,Sensient Technologies Corp,.0102724204904362,0
11017,Universal Corp /Va/,,
11027,Universal Security Instruments Inc,,
11032,Universal Health Services Inc,.0073892246568957,0
11051,Utah Medical Products Inc,,
11060,V F Corp,,
11065,Vse Corp,,
11094,Valmont Industries Inc,.0083266653810935,0
11096,,,
11099,Value Line Inc,,
11115,,.0113265023801628,
11124,Veeco Instruments Inc,.0110506951153901,0
11161,,.013737592200124,
11169,Video Display Corp,,
11172,,,
11178,Village Super Market Inc,.0021411897036464,1
11185,Virco Mfg Corporation,,
11191,Vishay Intertechnology Inc,.0081611102469088,1
11213,,.0132824236241351,
11217,,.0122868120916455,
11220,Vornado Realty Trust,.0078565444166811,0
11228,Vulcan Materials Co,.0048948120578018,0
11234,Wd 40 Co,.0083400092177916,1
11258,,,
11259,Walmart Inc.,.0038352316126546,0
11264,"Walgreens Boots Alliance, Inc.",.002788446307179,2
11289,,,
11291,,,
11296,,,
11300,Graham Holdings Co,.0092909658648192,1
11301,Elme Communities,.0073241203206175,0
11302,,,
11304,Avista Corp,.0158341953795725,0
11313,Watsco Inc,.0057715362481513,0
11340,,.0062319246425225,
11343,Weis Markets Inc,.0019874684378605,0
11372,"New Concept Energy, Inc.",,
11376,West Pharmaceutical Services Inc,.0098897765182602,1
11399,Western Digital Corp,.0276481436031607,2
11440,,,
11443,,.0048319553195681,
11446,,,
11455,Weyco Group Inc,.0074652287252072,0
11456,Weyerhaeuser Co,.008664898695544,
11462,,,
11465,Whirlpool Corp /De/,.0072805399018914,1
11499,"John Wiley & Sons, Inc.",,
11506,"Williams Companies, Inc.",.0100429918814127,1
11508,,,
11511,Williams Sonoma Inc,.0058665383914004,2
11535,,,
11537,Winnebago Industries Inc,.0087642751610961,0
11538,,,
11550,"Wec Energy Group, Inc.",.0114731014021774,0
11554,Alliant Energy Corp,.0099271518790851,0
11566,Wolverine World Wide Inc /De/,.0062750644657103,0
11580,"Woodward, Inc.",.0068750179914306,1
11584,"Foot Locker, Inc.",.0047635477745713,2
11600,Worthington Industries Inc,,
11609,,,
11636,Xerox Holdings Corp,.0188648172357286,2
11644,,.0058472961968019,
11649,,.005832843006207,
11657,York Water Co,.014584099806435,1
11667,,,
11670,"Spectrum Brands Holdings, Inc.",.0070438308695104,0
11672,Tjx Companies Inc /De/,.0037400335502549,1
11684,,,
11687,"Zions Bancorporation, National Association /Ut/",.0223204830890767,0
11703,"Flux Power Holdings, Inc.",,1
11708,,,
11721,Oshkosh Corp,.0083489541214688,
11729,White Mountains Insurance Group Ltd,.0096819433381463,0
11745,"Qualys, Inc.",.0449184648136012,3
11749,,,
11756,"Alexander & Baldwin, Inc.",.0067876037052,1
11770,Stifel Financial Corp,.0086814026138305,
11779,,,
11781,Ovintiv Inc.,.0070931116231415,0
11793,,,
11796,Lci Industries,.0086348675709996,1
11805,,,
11811,Jack Henry & Associates Inc,.0452993462010595,1
11832,,,
11842,Associated Banc-Corp,.0083780071208508,0
11854,"Nmi Holdings, Inc.",.0140056708883785,1
11856,Truist Financial Corp,.0075116424298759,0
11861,Valley National Bancorp,.0071621081714638,1
11872,Ark Restaurants Corp,.0022325288108,0
11877,,.0057208423472888,
11890,,.0067694632072028,
11896,,.0088381780023633,
11903,,,
11914,,,
11922,"Natural Grocers By Vitamin Cottage, Inc.",.0030669808960342,1
11923,,.0097299704889561,
11925,Noble Corp Plc,.0035554798710459,
11929,,,
11930,,,
11935,,,
11944,Tuesday Morning Corp/De,.0026261618311692,0
11976,"Rocky Mountain Chocolate Factory, Inc.",,
11982,,,
11983,,.0113166364888763,
12010,,.0247049592650392,
12020,,.0107449795682093,
12033,,.008192708457947,
12035,Rbb Bancorp,.0087925224153007,1
12081,Gladstone Land Corp,,0
12096,Envela Corp,,
12123,Big Lots Inc,.0031167841182559,0
12124,Morgan Stanley,.0099618250467671,
12138,Price T Rowe Group Inc,.0180259623896158,1
12140,"Nnn Reit, Inc.",.0072628373569695,0
12141,Microsoft Corp,.0491741163739328,2
12142,Oracle Corp,,
12151,Coty Inc.,.0064592889094343,0
12171,,.0197558526037632,
12181,Repligen Corp,.0122697717240478,1
12198,,.0062987327687243,
12215,,.0104692076135072,
12216,,,
12234,,,
12250,,.0102188397895873,
12252,Xoma Corp,.0077654814168494,0
12256,,,
12257,,,
12262,Astec Industries Inc,.0080229852911436,0
12266,Werner Enterprises Inc,.0065094484038673,0
12277,,,
12294,Mplx Lp,.0089816851726088,0
12304,Dlh Holdings Corp.,.0123905158260081,0
12312,,,
12321,Vista Gold Corp,.0033517511570767,0
12368,,.005262376887678,
12377,Research Frontiers Inc,,
12378,,,
12379,American Woodmark Corp,,
12383,,.0088656734234353,
12384,Shell Plc,.0086565720699686,
12389,"Harley-Davidson, Inc.",.0081760210470191,0
12390,,,
12392,Skywest Inc,.002975557630763,0
12395,"Toll Brothers, Inc.",.0048448276052958,0
12403,,,
12407,U S Global Investors Inc,.009421840253741,0
12413,,,
12421,Kaspien Holdings Inc.,,
12428,Portland General Electric Co /Or/,.0134104437946395,0
12432,,,
12433,,.0085645793715015,
12435,,,
12441,Gartner Inc,.0163688996556727,2
12445,Watts Water Technologies Inc,.0087342495263869,0
12458,Pro Dex Inc,.0042638750723009,0
12459,Nvr Inc,.0068825072960444,0
12471,,.0167242311904509,
12478,,,
12482,"Clearfield, Inc.",.0118715077610813,1
12485,"Altice Usa, Inc.",.0135031341143269,2
12522,,.0126832523558004,
12540,Adobe Inc.,.0420279455131379,2
12544,St Joe Co,.0057536630471117,0
12545,Harte Hanks Inc,,
12559,,,
12564,,.0079730174079853,
12568,Daily Journal Corp,.0046830657433464,1
12575,Cyanotech Corp,,
12578,Valhi Inc /De/,.0096384731542856,0
12589,Encompass Health Corp,.0051682396514903,0
12597,Lakeland Industries Inc,,
12598,Pam Transportation Services Inc,.0039879093187687,0
12603,"Cno Financial Group, Inc.",.008099461233963,0
12612,,.0067306253488847,
12615,"M/I Homes, Inc.",.0048303599587512,0
12616,,,
12621,,,
12625,Marten Transport Ltd,.0048507486693791,0
12635,,.0283567110506295,
12658,,,
12673,Barclays Plc,.0159795557333725,
12684,,,
12689,Kb Home,.0046374473817405,0
12691,,,
12708,,,
12711,Cel Sci Corp,.0116211741533769,1
12713,Abeona Therapeutics Inc.,,
12717,Anixa Biosciences Inc,,1
12719,Apyx Medical Corp,,
12722,,.0038226671091358,
12726,Unum Group,.0135460241187039,0
12749,,.0085198217558861,
12756,Coca-Cola Europacific Partners Plc,.0047928753336405,
12761,Sunopta Inc.,.0062166110409065,1
12763,,,
12785,Pilgrims Pride Corp,.0053002335106395,0
12788,,,
12789,,,
12796,,.0160725821783619,
12803,,,
12804,,,
12807,,,
12815,,,
12818,"Perspective Therapeutics, Inc.",.0065919464063564,0
12825,J&J Snack Foods Corp,.0051085492840432,0
12833,"Delek Logistics Partners, Lp",,
12840,Heartland Express Inc,.0029400461757116,0
12850,,.037274781694159,
12855,,,
12868,,,
12874,Icad Inc,,
12879,,,
12886,,,
12889,,.0088511155570028,
12892,,.0063149935627651,
12895,,,
12909,Markel Group Inc.,.0136145688918413,0
12915,Orasure Technologies Inc,.0075565168080462,
12926,"Frp Holdings, Inc.",.0065082525231475,0
12932,,.012468199585649,
12934,,.0107449795682093,
12945,Plexus Corp,.0115469684572927,0
12950,,,
12956,Income Opportunity Realty Investors Inc /Tx/,,
12964,Cadiz Inc,.0100120832891036,1
12972,Ingles Markets Inc,.0034647072177301,1
12976,,,
12987,"Xwell, Inc.",,
12988,,,
12992,,,
12994,,,
13003,,,
13025,,,
13027,,,
13032,,,
13034,,,
13041,Synovus Financial Corp,.0091364677494932,0
13071,"Radnet, Inc.",,
13092,Jack In The Box Inc,.0025649131206861,0
13125,"Healthpeak Properties, Inc.",.0070128054274681,0
13128,,,
13139,,,
13145,,.0202550768348118,
13176,Sono Tek Corp,,
13184,Ladrx Corp,,
13189,,.0060354131738408,
13200,Photronics Inc,.0099109500910603,1
13235,Immucell Corp /De/,,
13239,"Koru Medical Systems, Inc.",,
13251,,,
13289,California First Leasing Corp,,
13312,Bhp Group Ltd,.0088285898629833,
13316,,,
13323,,.0042663650618378,
13326,,,
13341,Progressive Corp/Oh/,.0111891591734285,0
13342,Rli Corp,.0128227668515467,0
13354,Voxx International Corp,,
13362,,,
13380,,,
13381,"Destination Xl Group, Inc.",,
13406,,,
13407,,,
13421,Cadence Design Systems Inc,.0646875307405082,0
13427,,,
13428,,.0106785202773152,
13431,Berry Corp (Bry),.0114392813443969,1
13440,,,
13453,Oppenheimer Holdings Inc,.0076390808151343,1
13460,Pedevco Corp,,
13474,,,
13479,,,
13480,Ebix Inc,.0247426438518586,2
13484,"Soligenix, Inc.",,
13498,Carnival Corp,.0074216126798069,2
13510,,.0058167581744246,
13526,,.0080719477988541,
13540,,,
13561,Mbia Inc,.0179491904192337,0
13562,Brandywine Realty Trust,.0057889419421825,0
13570,Middleby Corp,.0068563615690744,1
13579,Equity Commonwealth,.0057407290530269,0
13580,Universal Health Realty Income Trust,,0
13582,Cps Technologies Corp/De/,,
13597,,,
13599,,.0140328718307425,
13602,Americas Carmart Inc,,
13619,,,
13623,Conmed Corp,.0070685239954132,0
13630,,,
13634,,,
13646,,.0063472549150421,
13649,,.0084319306234972,
13657,,,
13664,,,
13679,,.0071781548737931,
13683,Telefonica S A,,
13684,,,
13695,,.0113166364888763,
13696,,.0113166364888763,
13700,Dentsply Sirona Inc.,.0087944102469871,1
13709,Icahn Enterprises L.P.,.0045624181124094,0
13710,Cedar Fair L P,.0051931089289455,0
13712,,.0065504894468288,
13714,Paramount Global,.0096842245885555,3
13721,Zoetis Inc.,.0102359898570908,1
13733,Psychemedics Corp,.0135710565762447,2
13736,,.0084288376377415,
13759,,,
13765,Natural Alternatives International Inc,.0079553873259862,2
13782,,,
13786,"Heron Therapeutics, Inc. /De/",.0083276269210653,0
13789,,,
13794,"Thermogenesis Holdings, Inc.",,
13800,,,
13824,Fair Isaac Corp,.056677116038373,2
13835,Regulus Therapeutics Inc.,,
13836,,,
13837,,.0154862929005332,
13839,,.0084993736411864,
13861,"Tile Shop Holdings, Inc.",.0025120405599769,1
13871,"Summit Midstream Partners, Lp",,
13886,,.0146249337201186,
13888,Mr. Cooper Group Inc.,,1
13906,Johnson Outdoors Inc,.0091306025704613,0
13922,,,
13932,,,
13935,Blackrock Municipal 2030 Target Term Trust,.0154862929005332,
13948,,.0108750609557501,
13962,,.006667436044112,
13963,Vector Group Ltd,.002639290831489,0
13970,,,
13971,Methanex Corp,.0071305786528764,
13973,,,
13988,Schwab Charles Corp,.0184305934849649,1
13992,,.0045195867715308,
13994,,.0071252671333171,
14007,,,
14010,,,
14027,Clean Harbors Inc,.0079682948163873,1
14032,,,
14042,,.005469619889538,
14043,,.0077285944482424,
14062,,.0100813881191929,
14064,,,
14065,,.008351708616608,
14078,,.0071236400753346,
14084,Albany International Corp /De/,.0075434325335573,1
14089,,.0113166364888763,
14090,,,
14102,,,
14108,,,
14112,Franklin Wireless Corp,.0156717218622575,1
14113,Mitek Systems Inc,.0496859063895998,
14116,,,
14140,"Banco Santander, S.A.",.0107882896851388,
14154,,.0129860103898579,
14163,,,
14169,,,
14172,Fulton Financial Corp,.008690134902307,0
14192,,,
14215,,,
14219,Cadence Bank,.0064338604397541,
14225,Fastenal Co,.0043415348919477,1
14229,Tat Technologies Ltd,,
14253,Westamerica Bancorporation,.0085881688945805,1
14256,,.0110590845995748,
14269,Herbalife Ltd.,.0115773335516675,
14275,,.0138134296318909,
14282,Amphenol Corp /De/,.0093435742972384,0
14301,,,
14304,,.008435279941684,
14309,Inter Parfums Inc,.0065823390644499,0
14311,Polaris Inc.,.0127621912663334,1
14312,,,
14313,,.0068854568853252,
14316,,,
14320,"Intercept Pharmaceuticals, Inc.",.0103669817495282,2
14326,,.0085667719917689,
14330,"West Fraser Timber Co., Ltd",.0057898002606962,
14333,,.0131182201596836,
14351,,,
14352,,.0072426872133856,
14353,,.0168490254530558,
14359,Pioneer Natural Resources Co,.0098348875869425,0
14369,United States Cellular Corp,.0130980898350727,0
14370,Manpowergroup Inc.,.0098431014118737,
14390,Fortis Inc.,.0119355314706202,
14391,Transalta Corp,.0059465379087359,
14401,Investors Title Co,.0106582210596394,0
14403,Dynex Capital Inc,.0107678195887651,0
14412,,.0093831594722212,
14418,Mgm Resorts International,.0065290176247479,0
14437,,.008560952944641,
14447,,.0050871319738392,
14450,,,
14477,Waste Management Inc,.0063575876914653,0
14489,Dell Technologies Inc.,.0284506224765426,0
14501,"Nuzee, Inc.",.0051260883016851,1
14507,,.0044689273736639,
14517,,.0130157007845981,
14535,E.W. Scripps Co,.0083222567749435,1
14538,Teva Pharmaceutical Industries Ltd,.0104953581476975,1
14551,Silvercrest Asset Management Group Inc.,.0043629163379106,
14561,,.0138881861594497,
14563,Mercer International Inc.,.0050252382455509,1
14581,,,
14590,Freeport-Mcmoran Inc,.0073663742605052,0
14592,Alliancebernstein Holding L.P.,.0133120056123039,1
14597,,,
14603,"Avid Bioservices, Inc.",,
14605,Wpp Plc,.0081750686683188,
14606,,,
14611,,,
14616,,,
14620,,,
14624,Odp Corp,.009017065749478,
14626,,,
14639,New England Realty Associates Limited Partnership,,
14650,,,
14659,Bancroft Fund Ltd,.0084965020293873,
14661,Central Securities Corp,.0064592016002741,
14666,Ellsworth Growth & Income Fund Ltd,.0084965020293873,
14681,Templeton Emerging Markets Fund,.0140317356303217,
14686,,,
14692,Mfs High Yield Municipal Trust,.0142908961963173,
14697,,,
14698,Insight Select Income Fund,.0048814661589424,
14708,Gabelli Equity Trust Inc,.0084965020293873,
14716,Tekla Healthcare Investors,.0206939744903725,
14718,"Swiss Helvetia Fund, Inc.",.0092161836637064,
14733,Mfs Government Markets Income Trust,.0142908961963173,
14734,Mfs Intermediate Income Trust,.0142908961963173,
